Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
BioPlex_2017	DPP8	1/11	0.5017319865234258	1.0	0	0	1.481810772764318	1.0219888764151441	DOK3
BioPlex_2017	MLLT1	1/11	0.5017319865234258	1.0	0	0	1.481810772764318	1.0219888764151441	EPB41L2
BioPlex_2017	ME1	1/11	0.5017319865234258	1.0	0	0	1.481810772764318	1.0219888764151441	OAZ3
BioPlex_2017	CCDC89	1/11	0.5017319865234258	1.0	0	0	1.481810772764318	1.0219888764151441	SLMAP
BioPlex_2017	SFTPC	1/11	0.5017319865234258	1.0	0	0	1.481810772764318	1.0219888764151441	MPZL1
BioPlex_2017	CGN	1/11	0.5017319865234258	1.0	0	0	1.481810772764318	1.0219888764151441	YWHAE
BioPlex_2017	CYFIP1	1/11	0.5017319865234258	1.0	0	0	1.481810772764318	1.0219888764151441	NHSL2
BioPlex_2017	EIF2C3	1/11	0.5017319865234258	1.0	0	0	1.481810772764318	1.0219888764151441	HSP90AA1
BioPlex_2017	EPB41L1	1/11	0.5017319865234258	1.0	0	0	1.481810772764318	1.0219888764151441	EPB41L2
BioPlex_2017	ATG14	1/11	0.5017319865234258	1.0	0	0	1.481810772764318	1.0219888764151441	PDLIM5
BioPlex_2017	GPR89C	1/11	0.5017319865234258	1.0	0	0	1.481810772764318	1.0219888764151441	MAS1
BioPlex_2017	PTCD2	1/11	0.5017319865234258	1.0	0	0	1.481810772764318	1.0219888764151441	APP
BioPlex_2017	HMG20B	1/11	0.5017319865234258	1.0	0	0	1.481810772764318	1.0219888764151441	RCOR1
BioPlex_2017	WDR34	1/11	0.5017319865234258	1.0	0	0	1.481810772764318	1.0219888764151441	TCP1
BioPlex_2017	PSMD3	1/11	0.5017319865234258	1.0	0	0	1.481810772764318	1.0219888764151441	PSMD7
BioPlex_2017	SYBU	1/11	0.5017319865234258	1.0	0	0	1.481810772764318	1.0219888764151441	TPH2
BioPlex_2017	WDR75	1/11	0.5017319865234258	1.0	0	0	1.481810772764318	1.0219888764151441	SERPINA12
BioPlex_2017	COCH	1/11	0.5017319865234258	1.0	0	0	1.481810772764318	1.0219888764151441	SERPINA6
BioPlex_2017	WDR77	1/11	0.5017319865234258	1.0	0	0	1.481810772764318	1.0219888764151441	TCP1
BioPlex_2017	ATP13A3	1/11	0.5017319865234258	1.0	0	0	1.481810772764318	1.0219888764151441	MAS1
BioPlex_2017	AARS2	1/11	0.5017319865234258	1.0	0	0	1.481810772764318	1.0219888764151441	APP
BioPlex_2017	PTGES2	1/11	0.5017319865234258	1.0	0	0	1.481810772764318	1.0219888764151441	DLK1
BioPlex_2017	TLR5	1/11	0.5017319865234258	1.0	0	0	1.481810772764318	1.0219888764151441	SNX14
BioPlex_2017	C12orf53	1/11	0.5017319865234258	1.0	0	0	1.481810772764318	1.0219888764151441	PTPRD
BioPlex_2017	SNIP1	3/44	0.5118330139835741	1.0	0	0	1.1113580795732385	0.7443396884892932	PAIP2B;WSB2;ZC3H14
BioPlex_2017	NUP50	2/28	0.5194160132558033	1.0	0	0	1.1642798928862497	0.7626617183986673	SMARCD2;NUP153
BioPlex_2017	ZNF692	2/28	0.5194160132558033	1.0	0	0	1.1642798928862497	0.7626617183986673	DDX24;ASTE1
BioPlex_2017	CYB5R3	1/12	0.5323174809797019	1.0	0	0	1.3583265417006247	0.8564455295807103	RTN1
BioPlex_2017	B4GALT1	1/12	0.5323174809797019	1.0	0	0	1.3583265417006247	0.8564455295807103	TSPAN5
BioPlex_2017	TMED4	1/12	0.5323174809797019	1.0	0	0	1.3583265417006247	0.8564455295807103	SCN3B
BioPlex_2017	RNF11	1/12	0.5323174809797019	1.0	0	0	1.3583265417006247	0.8564455295807103	SDCBP
BioPlex_2017	CBX6	1/12	0.5323174809797019	1.0	0	0	1.3583265417006247	0.8564455295807103	APP
BioPlex_2017	NEFH	1/12	0.5323174809797019	1.0	0	0	1.3583265417006247	0.8564455295807103	NEFL
BioPlex_2017	KIF7	1/12	0.5323174809797019	1.0	0	0	1.3583265417006247	0.8564455295807103	CINP
BioPlex_2017	COMMD9	1/12	0.5323174809797019	1.0	0	0	1.3583265417006247	0.8564455295807103	FAM45A
BioPlex_2017	CRAMP1L	1/12	0.5323174809797019	1.0	0	0	1.3583265417006247	0.8564455295807103	SMEK1
BioPlex_2017	ZNF214	1/12	0.5323174809797019	1.0	0	0	1.3583265417006247	0.8564455295807103	LRP4
BioPlex_2017	FTO	1/12	0.5323174809797019	1.0	0	0	1.3583265417006247	0.8564455295807103	MPZL1
BioPlex_2017	ANGPTL7	1/12	0.5323174809797019	1.0	0	0	1.3583265417006247	0.8564455295807103	TCP1
BioPlex_2017	UPF3A	1/12	0.5323174809797019	1.0	0	0	1.3583265417006247	0.8564455295807103	SERPINA1
BioPlex_2017	PUSL1	1/12	0.5323174809797019	1.0	0	0	1.3583265417006247	0.8564455295807103	HSPD1
BioPlex_2017	CDK11A	1/12	0.5323174809797019	1.0	0	0	1.3583265417006247	0.8564455295807103	HSP90AA1
BioPlex_2017	KIAA1161	1/12	0.5323174809797019	1.0	0	0	1.3583265417006247	0.8564455295807103	DLK1
BioPlex_2017	KIAA1704	1/12	0.5323174809797019	1.0	0	0	1.3583265417006247	0.8564455295807103	ARL6IP4
BioPlex_2017	RAP2C	1/12	0.5323174809797019	1.0	0	0	1.3583265417006247	0.8564455295807103	TCP1
BioPlex_2017	THAP7	1/12	0.5323174809797019	1.0	0	0	1.3583265417006247	0.8564455295807103	ASH1L
BioPlex_2017	LARS	1/12	0.5323174809797019	1.0	0	0	1.3583265417006247	0.8564455295807103	SDCBP
BioPlex_2017	FAM20B	1/12	0.5323174809797019	1.0	0	0	1.3583265417006247	0.8564455295807103	SCN3B
BioPlex_2017	C16orf62	1/12	0.5323174809797019	1.0	0	0	1.3583265417006247	0.8564455295807103	FAM45A
BioPlex_2017	PMPCB	1/12	0.5323174809797019	1.0	0	0	1.3583265417006247	0.8564455295807103	SMEK1
BioPlex_2017	ZCCHC7	1/12	0.5323174809797019	1.0	0	0	1.3583265417006247	0.8564455295807103	RPL10A
BioPlex_2017	TSPAN6	1/12	0.5323174809797019	1.0	0	0	1.3583265417006247	0.8564455295807103	SERPINA12
BioPlex_2017	GSG2	1/12	0.5323174809797019	1.0	0	0	1.3583265417006247	0.8564455295807103	APP
BioPlex_2017	EPS15	1/12	0.5323174809797019	1.0	0	0	1.3583265417006247	0.8564455295807103	AP2S1
BioPlex_2017	LINGO1	1/12	0.5323174809797019	1.0	0	0	1.3583265417006247	0.8564455295807103	SLC5A11
BioPlex_2017	HSPA14	1/12	0.5323174809797019	1.0	0	0	1.3583265417006247	0.8564455295807103	GMFG
BioPlex_2017	SAMD4A	1/12	0.5323174809797019	1.0	0	0	1.3583265417006247	0.8564455295807103	YWHAE
BioPlex_2017	CHIA	1/12	0.5323174809797019	1.0	0	0	1.3583265417006247	0.8564455295807103	RUFY3
BioPlex_2017	AGPAT3	1/12	0.5323174809797019	1.0	0	0	1.3583265417006247	0.8564455295807103	TSPAN5
BioPlex_2017	KDM4B	1/12	0.5323174809797019	1.0	0	0	1.3583265417006247	0.8564455295807103	TCP1
BioPlex_2017	BMP2K	1/12	0.5323174809797019	1.0	0	0	1.3583265417006247	0.8564455295807103	AP2S1
BioPlex_2017	SMEK2	1/12	0.5323174809797019	1.0	0	0	1.3583265417006247	0.8564455295807103	SMEK1
BioPlex_2017	VASP	1/12	0.5323174809797019	1.0	0	0	1.3583265417006247	0.8564455295807103	EVL
BioPlex_2017	RAD50	1/12	0.5323174809797019	1.0	0	0	1.3583265417006247	0.8564455295807103	ZFAND2B
BioPlex_2017	PRKRIR	1/12	0.5323174809797019	1.0	0	0	1.3583265417006247	0.8564455295807103	IGHMBP2
BioPlex_2017	SETD1A	1/12	0.5323174809797019	1.0	0	0	1.3583265417006247	0.8564455295807103	EPB41L2
BioPlex_2017	RAB9A	1/12	0.5323174809797019	1.0	0	0	1.3583265417006247	0.8564455295807103	GDI2
BioPlex_2017	FAM9A	1/12	0.5323174809797019	1.0	0	0	1.3583265417006247	0.8564455295807103	NAP1L3
BioPlex_2017	CAPN13	1/12	0.5323174809797019	1.0	0	0	1.3583265417006247	0.8564455295807103	PRRC2A
BioPlex_2017	GPR50	1/12	0.5323174809797019	1.0	0	0	1.3583265417006247	0.8564455295807103	MAS1
BioPlex_2017	GDF11	1/12	0.5323174809797019	1.0	0	0	1.3583265417006247	0.8564455295807103	APP
BioPlex_2017	MAP7	1/12	0.5323174809797019	1.0	0	0	1.3583265417006247	0.8564455295807103	APP
BioPlex_2017	FAM18B2	1/12	0.5323174809797019	1.0	0	0	1.3583265417006247	0.8564455295807103	TSPAN5
BioPlex_2017	LCOR	1/12	0.5323174809797019	1.0	0	0	1.3583265417006247	0.8564455295807103	ASB3
BioPlex_2017	KIAA1671	1/12	0.5323174809797019	1.0	0	0	1.3583265417006247	0.8564455295807103	ASB3
BioPlex_2017	HDGFRP3	1/12	0.5323174809797019	1.0	0	0	1.3583265417006247	0.8564455295807103	MTERFD3
BioPlex_2017	SRP9	1/12	0.5323174809797019	1.0	0	0	1.3583265417006247	0.8564455295807103	MTHFD2
BioPlex_2017	PPM1B	1/12	0.5323174809797019	1.0	0	0	1.3583265417006247	0.8564455295807103	PPM1A
BioPlex_2017	TMEM120B	1/12	0.5323174809797019	1.0	0	0	1.3583265417006247	0.8564455295807103	RTN1
BioPlex_2017	TEAD4	1/12	0.5323174809797019	1.0	0	0	1.3583265417006247	0.8564455295807103	DLG3
BioPlex_2017	TMEM223	2/29	0.5385026098423618	1.0	0	0	1.1241323103729308	0.6957962351611909	PTPRD;SDCBP
BioPlex_2017	CDK13	2/29	0.5385026098423618	1.0	0	0	1.1241323103729308	0.6957962351611909	CCNK;HSP90AA1
BioPlex_2017	PNN	4/63	0.5455301335280766	1.0	0	0	1.034915460343333	0.6271559074646601	WSB2;EPB41L2;PRPF4B;ZC3H14
BioPlex_2017	CLK2	3/47	0.556944102715761	1.0	0	0	1.0404203298132444	0.6089480292164656	EPB41L2;PRPF4B;ZC3H14
BioPlex_2017	TRIM44	3/47	0.556944102715761	1.0	0	0	1.0404203298132444	0.6089480292164656	DDX24;CUL2;TAF1A
BioPlex_2017	IMPDH1	3/47	0.556944102715761	1.0	0	0	1.0404203298132444	0.6089480292164656	ANKRD9;WDR25;DCAKD
BioPlex_2017	LPAR6	2/30	0.5570583057157961	1.0	0	0	1.0866612333605001	0.6357895858820087	PTPRD;ATL2
BioPlex_2017	PSMG3	2/30	0.5570583057157961	1.0	0	0	1.0866612333605001	0.6357895858820087	IGFBP6;APBB3
BioPlex_2017	RHPN1	2/30	0.5570583057157961	1.0	0	0	1.0866612333605001	0.6357895858820087	SMEK1;PTPN21
BioPlex_2017	COL18A1	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	APP
BioPlex_2017	NIPSNAP3A	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	HSPD1
BioPlex_2017	MAP2K7	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	DLK1
BioPlex_2017	RNF170	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	RDH14
BioPlex_2017	NUPL1	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	NUP62
BioPlex_2017	VPS53	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	PSMD7
BioPlex_2017	C3orf17	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	APP
BioPlex_2017	PRDM14	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	SLMAP
BioPlex_2017	NME2	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	APP
BioPlex_2017	SLC7A3	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	RTN1
BioPlex_2017	WDR86	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	TCP1
BioPlex_2017	CENPN	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	SCN3B
BioPlex_2017	URB2	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	SCN3B
BioPlex_2017	GCC2	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	CCDC53
BioPlex_2017	FBXO17	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	HSPD1
BioPlex_2017	TM2D2	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	TM2D3
BioPlex_2017	PRKCA	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	GCLM
BioPlex_2017	CLNS1A	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	EPB41L2
BioPlex_2017	DNAJC19	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	TSPAN5
BioPlex_2017	DPY19L1	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	SCN3B
BioPlex_2017	SCAMP1	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	DLK1
BioPlex_2017	CRYBA4	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	EML5
BioPlex_2017	FOXD4L6	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	DICER1
BioPlex_2017	ARL6IP4	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	ZC3H14
BioPlex_2017	STMN4	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	PTPRD
BioPlex_2017	TMOD1	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	LRRFIP1
BioPlex_2017	RELT	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	MAS1
BioPlex_2017	LRFN1	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	SCN3B
BioPlex_2017	RIN1	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	YWHAE
BioPlex_2017	CLPB	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	EIF5
BioPlex_2017	ZER1	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	GOLGA4
BioPlex_2017	PLP1	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	SLMAP
BioPlex_2017	RDH12	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	TSPAN5
BioPlex_2017	ACADVL	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	APC
BioPlex_2017	MCM10	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	APP
BioPlex_2017	FAM127A	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	PEG10
BioPlex_2017	SPATA5L1	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	CINP
BioPlex_2017	RAB11A	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	RAB11FIP5
BioPlex_2017	LCN2	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	UGT1A10
BioPlex_2017	MIOS	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	DOK3
BioPlex_2017	PARD6B	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	PTPN21
BioPlex_2017	ANKMY2	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	HSP90AA1
BioPlex_2017	ZNF133	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	MRPS7
BioPlex_2017	ARHGEF6	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	PAK1
BioPlex_2017	SLC34A2	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	KRIT1
BioPlex_2017	AKT3	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	HSP90AA1
BioPlex_2017	ZDHHC6	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	TSPAN5
BioPlex_2017	NME3	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	TTC8
BioPlex_2017	SFXN3	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	SCN3B
BioPlex_2017	NONO	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	SERPINA12
BioPlex_2017	ST3GAL1	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	ITGAV
BioPlex_2017	LILRB4	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	PTPRD
BioPlex_2017	PRAME	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	CUL2
BioPlex_2017	AP1G2	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	ATG2B
BioPlex_2017	MYO9B	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	MOAP1
BioPlex_2017	PPIG	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	EPB41L2
BioPlex_2017	DCAF6	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	DNAJB1
BioPlex_2017	ZNF816	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	LRP4
BioPlex_2017	SUN1	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	CAPN6
BioPlex_2017	TAF1D	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	TAF1A
BioPlex_2017	WWOX	1/13	0.5610269574816582	1.0	0	0	1.253839884646731	0.7247023033815463	SERPINA5
BioPlex_2017	SLC22A9	4/65	0.5705806644783717	1.0	0	0	1.0030719077173844	0.5628243767286037	TM9SF2;SLC46A1;DSG4;SLC29A1
BioPlex_2017	KIAA1683	3/48	0.5714139777479177	1.0	0	0	1.0187449062754683	0.5701317514289843	APC;DICER1;FBLN5
BioPlex_2017	TRDN	2/31	0.5750763589863676	1.0	0	0	1.0516076451875804	0.5818045048395308	GOSR2;TMEM9B
BioPlex_2017	DENR	2/31	0.5750763589863676	1.0	0	0	1.0516076451875804	0.5818045048395308	CHGA;PDLIM5
BioPlex_2017	BTNL8	2/31	0.5750763589863676	1.0	0	0	1.0516076451875804	0.5818045048395308	MGRN1;TM2D3
BioPlex_2017	RAB11B	2/31	0.5750763589863676	1.0	0	0	1.0516076451875804	0.5818045048395308	DSG4;RAB11FIP5
BioPlex_2017	POTEI	2/31	0.5750763589863676	1.0	0	0	1.0516076451875804	0.5818045048395308	DTNA;EPB41L2
BioPlex_2017	ZNF550	2/31	0.5750763589863676	1.0	0	0	1.0516076451875804	0.5818045048395308	SLMAP;FBLN5
BioPlex_2017	SPG7	1/14	0.5879753967689929	1.0	0	0	1.1642798928862497	0.6183143255192973	MAS1
BioPlex_2017	TROAP	1/14	0.5879753967689929	1.0	0	0	1.1642798928862497	0.6183143255192973	ASB3
BioPlex_2017	FCGR3B	1/14	0.5879753967689929	1.0	0	0	1.1642798928862497	0.6183143255192973	ITGAV
BioPlex_2017	BLOC1S2	1/14	0.5879753967689929	1.0	0	0	1.1642798928862497	0.6183143255192973	CCDC53
BioPlex_2017	TPP2	1/14	0.5879753967689929	1.0	0	0	1.1642798928862497	0.6183143255192973	DOK3
BioPlex_2017	PVRL4	1/14	0.5879753967689929	1.0	0	0	1.1642798928862497	0.6183143255192973	EVL
BioPlex_2017	AKIRIN2	1/14	0.5879753967689929	1.0	0	0	1.1642798928862497	0.6183143255192973	PPID
BioPlex_2017	DNAJC12	1/14	0.5879753967689929	1.0	0	0	1.1642798928862497	0.6183143255192973	TPH2
BioPlex_2017	GLRA2	1/14	0.5879753967689929	1.0	0	0	1.1642798928862497	0.6183143255192973	MARCH6
BioPlex_2017	EXTL2	1/14	0.5879753967689929	1.0	0	0	1.1642798928862497	0.6183143255192973	SCN3B
BioPlex_2017	TNIP1	1/14	0.5879753967689929	1.0	0	0	1.1642798928862497	0.6183143255192973	GRAP2
BioPlex_2017	RAB3B	1/14	0.5879753967689929	1.0	0	0	1.1642798928862497	0.6183143255192973	MAS1
BioPlex_2017	NECAP2	1/14	0.5879753967689929	1.0	0	0	1.1642798928862497	0.6183143255192973	AP2S1
BioPlex_2017	TRIB2	1/14	0.5879753967689929	1.0	0	0	1.1642798928862497	0.6183143255192973	HSPD1
BioPlex_2017	LSP1	1/14	0.5879753967689929	1.0	0	0	1.1642798928862497	0.6183143255192973	CAPN2
BioPlex_2017	AIMP1	1/14	0.5879753967689929	1.0	0	0	1.1642798928862497	0.6183143255192973	SDCBP
BioPlex_2017	RHOBTB1	1/14	0.5879753967689929	1.0	0	0	1.1642798928862497	0.6183143255192973	APBB3
BioPlex_2017	DNAJB11	1/14	0.5879753967689929	1.0	0	0	1.1642798928862497	0.6183143255192973	ROCK2
BioPlex_2017	HS2ST1	1/14	0.5879753967689929	1.0	0	0	1.1642798928862497	0.6183143255192973	APP
BioPlex_2017	FAM3C	1/14	0.5879753967689929	1.0	0	0	1.1642798928862497	0.6183143255192973	B3GALNT1
BioPlex_2017	RELB	1/14	0.5879753967689929	1.0	0	0	1.1642798928862497	0.6183143255192973	SMARCD2
BioPlex_2017	TTK	1/14	0.5879753967689929	1.0	0	0	1.1642798928862497	0.6183143255192973	MAS1
BioPlex_2017	GPBP1	1/14	0.5879753967689929	1.0	0	0	1.1642798928862497	0.6183143255192973	OTUB2
BioPlex_2017	PDIA5	1/14	0.5879753967689929	1.0	0	0	1.1642798928862497	0.6183143255192973	LGMN
BioPlex_2017	CCDC93	1/14	0.5879753967689929	1.0	0	0	1.1642798928862497	0.6183143255192973	FAM45A
BioPlex_2017	NLE1	1/14	0.5879753967689929	1.0	0	0	1.1642798928862497	0.6183143255192973	IGHMBP2
BioPlex_2017	FOXP2	1/14	0.5879753967689929	1.0	0	0	1.1642798928862497	0.6183143255192973	DSG4
BioPlex_2017	TUBA8	1/14	0.5879753967689929	1.0	0	0	1.1642798928862497	0.6183143255192973	IGHMBP2
BioPlex_2017	TUBA1B	1/14	0.5879753967689929	1.0	0	0	1.1642798928862497	0.6183143255192973	TCP1
BioPlex_2017	CCHCR1	1/14	0.5879753967689929	1.0	0	0	1.1642798928862497	0.6183143255192973	CCDC53
BioPlex_2017	ADIPOR1	1/14	0.5879753967689929	1.0	0	0	1.1642798928862497	0.6183143255192973	FAM45A
BioPlex_2017	C19orf45	1/14	0.5879753967689929	1.0	0	0	1.1642798928862497	0.6183143255192973	PTPRD
BioPlex_2017	CYB5D2	1/14	0.5879753967689929	1.0	0	0	1.1642798928862497	0.6183143255192973	POLDIP3
BioPlex_2017	FBXW4	1/14	0.5879753967689929	1.0	0	0	1.1642798928862497	0.6183143255192973	TCP1
BioPlex_2017	MARCKSL1	1/14	0.5879753967689929	1.0	0	0	1.1642798928862497	0.6183143255192973	SMEK1
BioPlex_2017	DNM1	1/14	0.5879753967689929	1.0	0	0	1.1642798928862497	0.6183143255192973	TMEM9B
BioPlex_2017	CDK18	1/14	0.5879753967689929	1.0	0	0	1.1642798928862497	0.6183143255192973	HSP90AA1
BioPlex_2017	JAK1	1/14	0.5879753967689929	1.0	0	0	1.1642798928862497	0.6183143255192973	MAS1
BioPlex_2017	DISC1	1/14	0.5879753967689929	1.0	0	0	1.1642798928862497	0.6183143255192973	ASB3
BioPlex_2017	WDR37	1/14	0.5879753967689929	1.0	0	0	1.1642798928862497	0.6183143255192973	TCP1
BioPlex_2017	C10orf125	1/14	0.5879753967689929	1.0	0	0	1.1642798928862497	0.6183143255192973	PRRC2A
BioPlex_2017	PADI3	1/14	0.5879753967689929	1.0	0	0	1.1642798928862497	0.6183143255192973	OAZ3
BioPlex_2017	SMTNL2	1/14	0.5879753967689929	1.0	0	0	1.1642798928862497	0.6183143255192973	YWHAE
BioPlex_2017	CD47	1/14	0.5879753967689929	1.0	0	0	1.1642798928862497	0.6183143255192973	TSPAN5
BioPlex_2017	STK35	1/14	0.5879753967689929	1.0	0	0	1.1642798928862497	0.6183143255192973	HSP90AA1
BioPlex_2017	HSPA9	1/14	0.5879753967689929	1.0	0	0	1.1642798928862497	0.6183143255192973	NHSL2
BioPlex_2017	RPUSD3	1/14	0.5879753967689929	1.0	0	0	1.1642798928862497	0.6183143255192973	HSPD1
BioPlex_2017	PUS1	1/14	0.5879753967689929	1.0	0	0	1.1642798928862497	0.6183143255192973	HSPD1
BioPlex_2017	CPA5	1/14	0.5879753967689929	1.0	0	0	1.1642798928862497	0.6183143255192973	MPZL1
BioPlex_2017	AURKC	1/14	0.5879753967689929	1.0	0	0	1.1642798928862497	0.6183143255192973	HSP90AA1
BioPlex_2017	KLK10	1/14	0.5879753967689929	1.0	0	0	1.1642798928862497	0.6183143255192973	UGT1A10
BioPlex_2017	CHST10	1/14	0.5879753967689929	1.0	0	0	1.1642798928862497	0.6183143255192973	PPM1A
BioPlex_2017	SLC1A5	1/14	0.5879753967689929	1.0	0	0	1.1642798928862497	0.6183143255192973	TM2D3
BioPlex_2017	GNAI1	1/14	0.5879753967689929	1.0	0	0	1.1642798928862497	0.6183143255192973	RGS14
BioPlex_2017	TAS2R41	1/14	0.5879753967689929	1.0	0	0	1.1642798928862497	0.6183143255192973	PAK1
BioPlex_2017	ATL2	1/14	0.5879753967689929	1.0	0	0	1.1642798928862497	0.6183143255192973	MAS1
BioPlex_2017	KBTBD4	1/14	0.5879753967689929	1.0	0	0	1.1642798928862497	0.6183143255192973	TCP1
BioPlex_2017	RHEB	1/14	0.5879753967689929	1.0	0	0	1.1642798928862497	0.6183143255192973	RAC1
BioPlex_2017	KIAA0930	1/14	0.5879753967689929	1.0	0	0	1.1642798928862497	0.6183143255192973	YWHAE
BioPlex_2017	VWA1	1/14	0.5879753967689929	1.0	0	0	1.1642798928862497	0.6183143255192973	MINPP1
BioPlex_2017	TKT	2/32	0.5925528503463624	1.0	0	0	1.0187449062754683	0.5331247056377564	GOLGA4;ATG2B
BioPlex_2017	GDI1	2/32	0.5925528503463624	1.0	0	0	1.0187449062754683	0.5331247056377564	GDI2;RAB24
BioPlex_2017	PSMD12	2/32	0.5925528503463624	1.0	0	0	1.0187449062754683	0.5331247056377564	PSMD7;PSMC1
BioPlex_2017	TXNDC15	2/32	0.5925528503463624	1.0	0	0	1.0187449062754683	0.5331247056377564	SERPINA12;MARCH6
BioPlex_2017	TRAF7	2/32	0.5925528503463624	1.0	0	0	1.0187449062754683	0.5331247056377564	EVL;RAC1
BioPlex_2017	ZNF331	3/50	0.5994560065079539	1.0	0	0	0.9779951100244498	0.5004720692880741	LRP4;MRPS7;FBLN5
BioPlex_2017	HNRNPA1	3/50	0.5994560065079539	1.0	0	0	0.9779951100244498	0.5004720692880741	PAIP2B;MRPL1;MRPS7
BioPlex_2017	CST1	2/33	0.6094863626419931	1.0	0	0	0.9878738485095452	0.4891345780302959	B3GALNT1;MAP2K6
BioPlex_2017	ICAM1	2/33	0.6094863626419931	1.0	0	0	0.9878738485095452	0.4891345780302959	CLIC4;PAK1
BioPlex_2017	CCDC22	2/33	0.6094863626419931	1.0	0	0	0.9878738485095452	0.4891345780302959	PSMD7;FAM45A
BioPlex_2017	CEACAM21	2/33	0.6094863626419931	1.0	0	0	0.9878738485095452	0.4891345780302959	GOLGA5;MET
BioPlex_2017	SLC17A2	3/51	0.6130168203671146	1.0	0	0	0.958818735318088	0.4692103207229966	SNX14;SLC29A1;MARCH6
